"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SCCO","Southern Copper Corporation","37.83","29243213022.27","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/scco",
"STLD","Steel Dynamics, Inc.","37.51","9069445636.57","n/a","1996","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/stld",
"SCL","Stepan Company","90.06","2023632619.62","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/scl",
"SRCL","Stericycle, Inc.","77.54","6611689171.86","n/a","1996","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/srcl",
"SRCLP","Stericycle, Inc.","64.21","0","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/srclp",
"STRL","Sterling Construction Company Inc","13.04","351785778.48","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/strl",
"SUM","Summit Materials, Inc.","28.83","3067622707.2","n/a","2015","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/sum",
"SXCP","SunCoke Energy Partners, L.P.","18.65","862013686.45","n/a","2013","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sxcp",
"SXC","SunCoke Energy, Inc.","10.55","678568140.25","n/a","2011","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sxc",
"SYNL","Synalloy Corporation","10.85","94163048.7","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/synl",
"SYT","Syngenta AG","92.31","42564367621.05","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/syt",
"SYMX","Synthesis Energy Systems, Inc.","0.385","33614595.245","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/symx",
"TAHO","Tahoe Resources, Inc.","5.65","1765722406","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/taho",
"TANH","Tantech Holdings Ltd.","3.0799","74878328.6065","n/a","2015","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/tanh",
"TRX","Tanzanian Royalty Exploration Corporation","0.48","57377845.44","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/trx",
"TGB","Taseko Mines Limited","1.4","316719387.6","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tgb",
"TECK","Teck Resources Ltd","19.47","11097435679.44","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/teck",
"TS","Tenaris S.A.","31.69","18705606071.35","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/ts",
"TX","Ternium S.A.","30.1","5908861077.7","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/tx",
"TNH","Terra Nitrogen Company, L.P.","87.0672","1626907051.5456","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/tnh",
"TVIA","TerraVia Holdings, Inc.","0.221","23935300.246","n/a","2011","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/tvia",
"AES","The AES Corporation","11.42","7538849367.76","n/a","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/aes",
"TMST","Timken Steel Corporation","15.85","703327741.5","n/a","2014","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/tmst",
"TWI","Titan International, Inc.","12.14","724240107.6","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/twi",
"BLD","TopBuild Corp.","52.49","1944271277.06","n/a","2015","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/bld",
"TORM          ","TOR Minerals International Inc","8.2","29041964.6","n/a","1988","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/torm",
"TREX","Trex Company, Inc.","73.19","2151912399.13","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/trex",
"TMQ","Trilogy Metals Inc.","0.9363","98830668.0507","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tmq",
"TSE","Trinseo S.A.","69.7","3066245675.9","n/a","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/tse",
"TROX","Tronox Limited","19.08","2240248549.68","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/trox",
"TRQ","Turquoise Hill Resources Ltd.","2.85","5735096236.65","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/trq",
"TPC","Tutor Perini Corporation","27.95","1388985703.3","n/a","n/a","Basic Industries","General Bldg Contractors - Nonresidential Bldgs","http://www.nasdaq.com/symbol/tpc",
"SLCA","U.S. Silica Holdings, Inc.","30.6","2482191766.8","n/a","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/slca",
"UN","Unilever NV","58.12","167578757867.84","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/un",
"UL","Unilever PLC","57.09","164608934732.88","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ul",
"USLM","United States Lime & Minerals, Inc.","81.46","454427786.94","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm",
"X","United States Steel Corporation","23.68","4135947450.24","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/x",
"UFPI","Universal Forest Products, Inc.","84.79","1739725374.71","n/a","1993","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/ufpi",
"USAP","Universal Stainless & Alloy Products, Inc.","19.3","139324017.3","n/a","1994","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/usap",
"URG","Ur Energy Inc","0.6752","98494055.9296","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urg",
"UEC","Uranium Energy Corp.","1.69","234369009.03","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/uec",
"URRE","Uranium Resources, Inc.","1.58","39041283.34","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urre",
"VALE","VALE S.A.","9.02","46483441832.52","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/vale",
"VHI","Valhi, Inc.","3.14","1064959099.86","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vhi",
"VVV","Valvoline Inc.","23.15","4734897766.15","n/a","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vvv",
"VRS","Verso Corporation","5.01","172297121.43","n/a","2016","Basic Industries","Paper","http://www.nasdaq.com/symbol/vrs",
"VSM","Versum Materials, Inc.","35.61","3873163384.92","n/a","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vsm",
"VGZ","Vista Gold Corporation","0.81","79539009.48","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/vgz",
"VMC","Vulcan Materials Company","126.19","16676800594.63","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/vmc",
"GRA","W.R. Grace & Co.","72.17","4933542066.04","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gra",
"WDFC","WD-40 Company","108.35","1518696768.05","n/a","1973","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wdfc",
"WST","West Pharmaceutical Services, Inc.","93","6840489915","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/wst",
"WRN","Western Copper and Gold Corporation","1.1702","112250188.737","n/a","2011","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/wrn",
"WLK","Westlake Chemical Corporation","69.94","9025550816.88","n/a","2004","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlk",
"WLKP","Westlake Chemical Partners LP","24.75","669728317.5","n/a","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlkp",
"WPM","Wheaton Precious Metals Corp.","20","8840108080","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/wpm",
"XRM","Xerium Technologies, Inc.","7.38","119319463.62","n/a","2005","Basic Industries","Textiles","http://www.nasdaq.com/symbol/xrm",
"XIN","Xinyuan Real Estate Co Ltd","5.45","358137866.5","n/a","2007","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/xin",
"AUY","Yamana Gold Inc.","2.62","2484291755.2","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/auy",
"YTEN","Yield10 Bioscience, Inc.","2.77","7976353.5","n/a","n/a","Basic Industries","Containers/Packaging","http://www.nasdaq.com/symbol/yten",
